,sku,is_in_stock,name,price,special_price,short_description,free_colors,raw_materials,image_dimension,description,Width,Height,Length,weight,collection,Images1,url_key,visibility,tax_class_name,manufacturer,news_from_date,news_to_date,Images2,link_url,categories1,categories2,categories3
1718,TOV-B6339,1,VIVI FOREST GREEN VELVET BED IN KING,$999,0,"Modern glam is beautifully epitomized in the elegant curves of the Vivi bed. Boasting a dramatic silhouette and gold glamorous legs that pop against the textured velvet upholstery, it demands attention. Available in Twin, Queen and King sizes and multiple color options.",Green,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",206.535,134.995,235.2,131.7lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339.jpg,TOV-B6339 VIVI FOREST GREEN VELVET BED IN KING,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6339-4.jpg",https://tovfurniture.com/product/vivi-forest-green-velvet-bed-in-king/, Beds , Vivi Forest Green Velvet Bed in King,
1719,TOV-B6338,1,VIVI BLUSH VELVET BED IN TWIN,$789,0,"Modern glam is beautifully epitomized in the elegant curves of the Vivi bed. Boasting a dramatic silhouette and gold glamorous legs that pop against the textured velvet upholstery, it demands attention. Available in Twin, Queen and King sizes and multiple color options.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6338-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",113.925,134.995,220.99,87.6lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338.jpg,TOV-B6338 VIVI BLUSH VELVET BED IN TWIN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6338-D.jpg",https://tovfurniture.com/product/vivi-blush-velvet-bed-in-twin/, TOV Teen , Vivi Blush Velvet Bed in Twin,
1720,TOV-B6337,1,VIVI BLUSH VELVET BED IN QUEEN,$949,0,"Modern glam is beautifully epitomized in the elegant curves of the Vivi bed. Boasting a dramatic silhouette and gold glamorous legs that pop against the textured velvet upholstery, it demands attention. Available in Twin, Queen and King sizes and multiple color options.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6337-D-Queen-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",167.825,134.995,229.565,118.4lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6337.jpg,TOV-B6337 VIVI BLUSH VELVET BED IN QUEEN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6337-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6337-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6337-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6337-4.jpg",https://tovfurniture.com/product/vivi-blush-velvet-bed-in-queen/, Beds , Vivi Blush Velvet Bed in Queen,
1721,TOV-B6336,1,VIVI BLUSH VELVET BED IN KING,$999,0,"Modern glam is beautifully epitomized in the elegant curves of the Vivi bed. Boasting a dramatic silhouette and gold glamorous legs that pop against the textured velvet upholstery, it demands attention. Available in Twin, Queen and King sizes and multiple color options.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",206.535,134.995,235.2,131.7lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336.jpg,TOV-B6336 VIVI BLUSH VELVET BED IN KING,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6336-D.jpg",https://tovfurniture.com/product/vivi-blush-velvet-bed-in-king/, Beds , Vivi Blush Velvet Bed in King,
1722,TOV-B6333,1,ARABELLE BLUSH VELVET BED IN TWIN,$699,0,"Yes, taller is better. We’ve reached a whole new level with the Arabelle bed and its impressive stately, channel-tufted frame. Completing the look, we upholstered this dreamy piece with trending velvet upholstery in several gorgeous colors. Available in king, queen or twin options.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-B6333-D.jpg,"FEATURES
Tall headboard with channel tufting
Handmade by skilled furniture craftsmen
Kiln dried wood frame with Birch wood legs
Available in multiple color options and sizes
No box spring required and slats are included
Fabric swatch available
Assembly required",110.005,164.885,202.615,88lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6333.jpg,TOV-B6333 ARABELLE BLUSH VELVET BED IN TWIN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6333-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6333-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6333-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6333-4.jpg",https://tovfurniture.com/product/arabelle-blush-velvet-bed-in-twin/, TOV Teen , Arabelle Blush Velvet Bed in Twin,
1723,TOV-B6177,1,ARABELLE BLUSH VELVET BED IN QUEEN,$849,0,"Yes, taller is better. We’ve reached a whole new level with the Arabelle bed and its impressive stately, channel-tufted frame. Completing the look, we upholstered this dreamy piece with trending velvet upholstery in several gorgeous colors. Available in king, queen or twin options.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-B6176-TOV-B6177-Queen-D.jpg,"FEATURES
Tall headboard with channel tufting
Handmade by skilled furniture craftsmen
Kiln dried wood frame with Birch wood legs
Available in multiple color options and sizes
No box spring required and slats are included
Fabric swatch available
Assembly required",160.23,164.885,212.17,121.4lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6177.jpg,TOV-B6177 ARABELLE BLUSH VELVET BED IN QUEEN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6177-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6177-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6177-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6177-4.jpg",https://tovfurniture.com/product/arabelle-blush-velvet-bed-in-queen/, Beds , Arabelle Blush Velvet Bed in Queen,
1724,TOV-B6332,1,KOAH BLUSH VELVET BED IN TWIN,$699,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Blush,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6332-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",127.4,139.65,200.9,109.2lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6332.jpg,TOV-B6332 KOAH BLUSH VELVET BED IN TWIN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6332-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6332-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6332-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6332-4.jpg",https://tovfurniture.com/product/koah-blush-velvet-bed-in-twin/, TOV Teen , Koah Blush Velvet Bed in Twin,
1725,TOV-B6331,1,KOAH GREY VELVET BED IN TWIN,$699,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Grey,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6331-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",127.4,139.65,200.9,109.2lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6331.jpg,TOV-B6331 KOAH GREY VELVET BED IN TWIN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6331-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6331-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6331-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6331-4.jpg",https://tovfurniture.com/product/koah-grey-velvet-bed-in-twin/, TOV Teen , Koah Grey Velvet Bed in Twin,
1726,TOV-B6330,1,KOAH GREY VELVET BED IN QUEEN,$899,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Grey,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6330-D-Queen-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",179.34,139.65,213.15,141.6lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330.jpg,TOV-B6330 KOAH GREY VELVET BED IN QUEEN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6330-D.jpg",https://tovfurniture.com/product/koah-grey-velvet-bed-in-queen/, Beds , Koah Grey Velvet Bed in Queen,
1727,TOV-B6329,1,KOAH GREY VELVET BED IN KING,$999,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Grey,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",218.05,139.65,213.15,157.8lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329.jpg,TOV-B6329 KOAH GREY VELVET BED IN KING,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6329-4.jpg",https://tovfurniture.com/product/koah-grey-velvet-bed-in-king/, Beds , Koah Grey Velvet Bed in King,
1728,TOV-B6328,1,KOAH NAVY VELVET BED IN TWIN,$699,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Navy,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6328-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",127.4,139.65,200.9,109.2lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6328.jpg,TOV-B6328 KOAH NAVY VELVET BED IN TWIN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6328-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6328-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6328-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6328-4.jpg",https://tovfurniture.com/product/koah-navy-velvet-bed-in-twin/, TOV Teen , Koah Navy Velvet Bed in Twin,
1729,TOV-B6327,1,KOAH NAVY VELVET BED IN QUEEN,$899,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Navy,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6327-D-Queen-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",179.34,139.65,213.15,141.6lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6327.jpg,TOV-B6327 KOAH NAVY VELVET BED IN QUEEN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6327-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6327-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6327-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6327-4.jpg",https://tovfurniture.com/product/koah-navy-velvet-bed-in-queen/, Beds , Koah Navy Velvet Bed in Queen,
1730,TOV-B6326,1,KOAH NAVY VELVET BED IN KING,$999,0,"Inspired by modern design, its sharp angles and channel-tufted design make the Koah bed a true statement piece. Its solid wood frame comes upholstered in several soft velvet color options. Available in King, Queen and Twin.",Navy,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Twin, Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",218.05,139.65,213.15,157.8lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326.jpg,TOV-B6326 KOAH NAVY VELVET BED IN KING,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6326-D.jpg",https://tovfurniture.com/product/koah-navy-velvet-bed-in-king/, Beds , Koah Navy Velvet Bed in King,
1731,TOV-B6325,1,JAVAN CREAM VELVET BED IN QUEEN,$799,0,"At once subtle and dramatic, the Javan bed invites you to spend the night in style. Upholstered in plush velvet with a channel-tufted design, it’s available in King or Queen sizes and multiple colors. Slats are included and a box spring is not required.",Cream,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/07/TOV-B6325-D-Queen-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Kiln dried pine frame
Available in Queen and King
No box spring required and slats are included
Fabric swatch available
Assembly required",__EMPTY__VALUE__,__EMPTY__VALUE__,__EMPTY__VALUE__,136lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325.jpg,TOV-B6325 JAVAN CREAM VELVET BED IN QUEEN,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/06/TOV-B6325-D.jpg",https://tovfurniture.com/product/javan-cream-velvet-bed-in-queen/, Beds , Javan Cream Velvet Bed in Queen,
